群名,群类别,群人数,消息数,稠密度,性别比,平均年龄,年龄差,地域集中度,手机比例,会话数,无回应比例,夜聊比例,图片比例
**访－座谈会－入户,5.0,158.0,149.0,0.0127791663307,0.193333333333,27.1956521739,4.85419092148,0.887323943662,0.0402684563758,14.0,1.0,0.208053691275,0.0201342281879
**京渠道,5.0,101.0,891.0,0.0210891089109,0.7,27.8235294118,3.93678420747,0.746666666667,0.00561167227834,226.0,0.87610619469,0.0292792792793,0.0
**塑信息群,5.0,159.0,324.0,0.0140514290264,0.926666666667,29.0928571429,5.1435069034,0.48275862069,0.450617283951,81.0,0.716049382716,0.325227963526,0.0185185185185
DLNU,5.0,193.0,95.0,0.0814712867012,0.721052631579,23.4247311828,1.4727748599,0.310160427807,0.0947368421053,16.0,0.375,0.157894736842,0.0
**诺尔电子,5.0,113.0,54.0,0.0124841972187,0.802325581395,28.6849315068,5.48691272909,0.584415584416,0.12962962963,18.0,0.888888888889,0.148148148148,0.0
**京潍卡汽配,5.0,439.0,40.0,0.0127000967329,0.629290617849,31.175879397,8.58737071428,0.502369668246,0.05,23.0,0.782608695652,0.325,0.025
**管081班,5.0,109.0,244.0,0.164712878016,0.453608247423,24.3736263736,3.07649133549,0.703296703297,0.245901639344,22.0,0.772727272727,0.295081967213,0.0
**脑批发交易群,5.0,499.0,1309.0,0.0031951453107,0.723004694836,27.2382550336,5.07066967124,0.516129032258,0.0190985485103,540.0,0.624074074074,0.0580595874714,0.0580595874714
**苏永固钢构,5.0,106.0,27.0,0.0185983827493,0.881188118812,31.7073170732,5.13117636129,0.188235294118,0.444444444444,19.0,0.789473684211,0.0,0.0
**海家电,5.0,153.0,34.0,0.0078689370485,0.824427480916,31.3406593407,6.94597643073,0.55,0.0588235294118,30.0,0.966666666667,0.0857142857143,0.0
**汉联胜电教产品群,5.0,191.0,442.0,0.0500688895012,0.746031746032,34.6569767442,8.16215088926,0.95652173913,0.147058823529,93.0,0.548387096774,0.00904977375566,0.0294117647059
**机维修经验群,5.0,142.0,22.0,0.00539406652682,0.851851851852,26.9887640449,3.84384633566,0.230769230769,0.0454545454545,9.0,1.0,0.136363636364,0.0
**装贴牌加工平台,5.0,153.0,37.0,0.0125988992088,0.741007194245,30.5294117647,6.23196359442,0.563492063492,0.0540540540541,22.0,0.909090909091,0.0,0.0
**港珠宝首饰群,5.0,66.0,105.0,0.0114219114219,0.619047619048,30.0,7.74343491699,0.574074074074,0.104761904762,95.0,0.968421052632,0.194174757282,0.0
**河棠下电脑,5.0,130.0,608.0,0.00626118067979,0.590361445783,25.7313432836,5.94899236307,0.764705882353,0.0246710526316,307.0,0.951140065147,0.0380165289256,0.00164473684211
**南石斛交易,5.0,499.0,1299.0,0.02179056909,0.743271221532,29.6827586207,7.41886701541,0.63557483731,0.380292532717,265.0,0.633962264151,0.120463320463,0.0777521170131
**东上网本批发3,5.0,66.0,4.0,0.0328671328671,0.765625,31.0188679245,4.96588575784,0.909090909091,0.25,4.0,1.0,0.25,0.0
2011年华光学校3,5.0,78.0,47.0,0.0134865134865,0.0384615384615,27.4027777778,4.28388362944,0.933333333333,0.170212765957,25.0,0.88,0.0425531914894,0.0212765957447
**通空调,5.0,77.0,27.0,0.00615174299385,0.647887323944,28.6,7.70501607573,0.177419354839,0.148148148148,15.0,0.8,0.259259259259,0.0
**河中学99级大全,5.0,98.0,14.0,0.136545339785,0.666666666667,25.9,0.775313556641,0.911111111111,0.0714285714286,3.0,1.0,0.857142857143,0.0
**脑外设渠道,5.0,85.0,15.0,0.0275910364146,0.855421686747,31.7164179104,7.72823080321,0.850746268657,0.0,14.0,1.0,0.0,0.0
**关市小额贷款群,5.0,201.0,349.0,0.0128855721393,0.820512820513,28.6163522013,5.49991279764,0.863905325444,0.0744985673352,218.0,0.720183486239,0.0722543352601,0.0458452722063
**日者,5.0,116.0,102.0,0.0110944527736,0.845360824742,27.1860465116,4.14704049113,0.898876404494,0.333333333333,13.0,0.692307692308,0.0392156862745,0.0490196078431
↘綄鎂☆落幕ら,5.0,58.0,3.0,0.110405323654,0.528301886792,16.5625,1.63179668362,0.857142857143,0.666666666667,3.0,1.0,0.0,0.0
**港三普,5.0,169.0,213.0,0.0704423781347,0.857142857143,29.0636942675,6.13612206493,0.931677018634,0.0798122065728,48.0,0.729166666667,0.075117370892,0.0610328638498
**安戴尔联想交流,5.0,57.0,150.0,0.140350877193,0.859649122807,30.5283018868,4.13272158298,0.962962962963,0.233333333333,49.0,0.816326530612,0.106666666667,0.153333333333
**海文辉苹果渠道⑤,5.0,667.0,18023.0,0.0455245350298,0.81875,26.6978417266,5.26855020296,0.58843537415,0.00133163180381,167.0,0.520958083832,0.0606615606616,0.0
**南郑州监控器材批发,5.0,122.0,52.0,0.0177482725918,0.763636363636,28.6153846154,5.82926034194,0.79012345679,0.0,44.0,0.840909090909,0.0,0.0192307692308
**防渠道,5.0,132.0,76.0,0.0106985889429,0.714285714286,29.18,6.63080688906,0.551401869159,0.0,66.0,0.939393939394,0.0526315789474,0.0
**服网,5.0,113.0,38.0,0.0268647281922,0.727272727273,30.28125,8.0644579341,0.203883495146,0.131578947368,28.0,0.964285714286,0.131578947368,0.0526315789474
**极★炫丿E族灬,5.0,51.0,1.0,0.0286274509804,0.857142857143,19.8222222222,5.70102871376,0.468085106383,1.0,1.0,1.0,0.0,0.0
**禺机械采购贸易群,5.0,187.0,450.0,0.00600885515497,0.752873563218,27.6274509804,5.93635344259,0.78527607362,0.0355555555556,189.0,0.740740740741,0.1,0.0133333333333
**川电信社会渠道,5.0,117.0,1391.0,0.0690391983495,0.559633027523,30.5647058824,8.30513244407,0.968085106383,0.00215672178289,433.0,0.575057736721,0.0143781452193,0.00718907260963
**德建材商,5.0,183.0,42.0,0.00501411157149,0.849397590361,29.3613445378,6.06648194873,0.682926829268,0.285714285714,29.0,0.931034482759,0.0731707317073,0.0952380952381
**豹至尊车友会,5.0,93.0,258.0,0.0375175315568,0.945652173913,33.9518072289,6.41891709979,0.941860465116,0.302325581395,54.0,0.648148148148,0.0697674418605,0.0387596899225
**星宝宝,5.0,280.0,800.0,0.00468509984639,0.359550561798,27.8794642857,6.68812431522,0.584033613445,0.19375,149.0,0.563758389262,0.08875,0.04625
C-3供应商交流群,5.0,180.0,173.0,0.0163563004345,0.894444444444,29.1176470588,5.72283715057,0.318181818182,0.49710982659,87.0,0.885057471264,0.157894736842,0.00578034682081
**西IT配件信息,5.0,128.0,425.0,0.0238681102362,0.712,29.3333333333,5.67462676208,0.980952380952,0.0,260.0,0.815384615385,0.0329411764706,0.0117647058824
**西POE.EPDM交易群,5.0,102.0,117.0,0.0818287711124,0.888888888889,30.5,6.34813204713,0.370786516854,0.00854700854701,106.0,0.905660377358,0.0683760683761,0.00854700854701
**基会员交流群（４）,5.0,97.0,1.0,0.0148195876289,0.925531914894,21.7058823529,3.61312486364,0.441860465116,1.0,1.0,1.0,0.0,0.0
**国重汽配件一线通,5.0,130.0,42.0,0.0494931425164,0.658914728682,30.8086956522,6.05467214805,0.264462809917,0.0,13.0,0.769230769231,0.0,0.0
**东家装群,5.0,255.0,2358.0,0.0186814883434,0.815261044177,29.7965367965,6.76617421793,0.848360655738,0.424936386768,350.0,0.514285714286,0.165534804754,0.0831212892282
**防-电子围栏,5.0,130.0,16.0,0.0248062015504,0.79674796748,29.7555555556,4.86555035396,0.288659793814,0.125,8.0,0.75,0.0588235294118,0.0
**传销志愿者联盟,5.0,98.0,379.0,0.0169366715758,0.413793103448,33.1458333333,10.103608232,0.647058823529,0.0,54.0,1.0,0.163588390501,0.0
**车DVD导航(交流),5.0,227.0,1012.0,0.0101750419087,0.87922705314,27.1197916667,5.1042490427,0.598086124402,0.141304347826,340.0,0.623529411765,0.0967098703888,0.0405138339921
**中优特钢,5.0,55.0,41.0,0.124915824916,0.8,30.4489795918,6.18774702493,0.21568627451,0.0243902439024,33.0,0.848484848485,0.0243902439024,0.0243902439024
**南武都焦氏工艺,5.0,103.0,27.0,0.0113268608414,0.506172839506,26.5384615385,7.4690683655,0.375,0.0,12.0,0.916666666667,0.0,0.0
**蒙古餐饮1群,5.0,75.0,21.0,0.00594594594595,0.893939393939,26.7962962963,4.78957057392,0.648148148148,0.333333333333,12.0,0.833333333333,0.285714285714,0.0
**束行业技术群,5.0,157.0,133.0,0.0318879634166,0.825806451613,29.4620689655,5.05421734404,0.291390728477,0.0601503759398,63.0,0.825396825397,0.0977443609023,0.00751879699248
**西联想电脑交流群,5.0,92.0,594.0,0.0598423315815,0.577777777778,28.8611111111,7.31305065459,0.662337662338,0.0,232.0,0.801724137931,0.030303030303,0.0
**纹，线材2,5.0,168.0,2681.0,0.0546407185629,0.553571428571,26.2761904762,4.13462784205,0.706422018349,0.0,446.0,0.553811659193,0.0108168593808,0.0
**疆家电维修群,5.0,65.0,26.0,0.0117788461538,0.875,32.6,9.20241514193,0.608695652174,0.0,23.0,1.0,0.0,0.230769230769
**子信息交流一群,5.0,59.0,4.0,0.031268264173,0.655172413793,27.9583333333,5.26766208947,0.86,0.25,4.0,1.0,0.0,0.0
**徽苹果销售渠道3,5.0,88.0,161.0,0.0207680250784,0.68115942029,29.1333333333,5.53313252648,0.650793650794,0.0,130.0,0.9,0.0124223602484,0.0
**落防松螺丝标准件,5.0,166.0,246.0,0.00930996714129,0.803418803419,28.6842105263,5.99168398769,0.27731092437,0.191056910569,163.0,0.895705521472,0.095041322314,0.00406504065041
**想早起团—Just,5.0,97.0,627.0,0.0477878006873,0.59375,20.3711340206,3.25645936256,0.958762886598,0.496012759171,49.0,0.469387755102,0.031847133758,0.00318979266348
**录汽车CD,5.0,102.0,56.0,0.0306736556009,0.63829787234,20.4197530864,4.69531996446,0.658536585366,0.196428571429,14.0,0.571428571429,0.107142857143,0.0
**津IT互联网求职信息,5.0,366.0,454.0,0.00126506475036,0.558404558405,26.1843971631,6.27796194612,0.445945945946,0.156387665198,187.0,0.770053475936,0.0660792951542,0.0
**.豫.冀.鲁木业交流群,5.0,186.0,472.0,0.0146469049695,0.889570552147,28.25,5.85824879528,0.470967741935,0.167372881356,286.0,0.818181818182,0.254273504274,0.0190677966102
**码相机渠道,5.0,82.0,220.0,0.0950015055706,0.75,26.5344827586,4.98001356196,0.606557377049,0.0,123.0,0.861788617886,0.0136363636364,0.0
**强电子交易平台①,5.0,926.0,3354.0,0.0302761076411,0.65350877193,26.5515873016,5.8165277301,0.94201183432,0.00536672629696,426.0,0.352112676056,0.00506857483602,0.0187835420394
**坊求穷网企业推广群,5.0,172.0,631.0,0.0129198966408,0.678571428571,25.9935064935,5.54145739334,0.710691823899,0.0285261489699,257.0,0.863813229572,0.192063492063,0.0110935023772
**东钢材采购群,5.0,283.0,995.0,0.0199734355813,0.837638376384,27.0772727273,5.37996551342,0.484978540773,0.0462311557789,329.0,0.471124620061,0.00806451612903,0.0070351758794
iphone技术交流群,5.0,168.0,193.0,0.0177858568577,0.687116564417,23.5222929936,5.78113116481,0.490683229814,0.316062176166,41.0,0.731707317073,0.539267015707,0.0155440414508
MC虹喜欢你,5.0,107.0,1591.0,0.037647681185,0.524752475248,23.0215053763,2.46689258464,0.635416666667,0.831552482715,92.0,0.586956521739,0.166455696203,0.0301697045883
**脑知识交流群,5.0,242.0,312.0,0.00831590137512,0.555555555556,35.5404040404,11.0698372529,0.126637554585,0.214743589744,43.0,0.627906976744,0.0541401273885,0.025641025641
**衣设计师俱乐部,5.0,221.0,76.0,0.0337721102427,0.279620853081,28.6476683938,5.05823160787,0.836538461538,0.263157894737,39.0,0.769230769231,0.171052631579,0.0394736842105
**州机械加工群,5.0,677.0,597.0,0.00150332567103,0.787709497207,28.0196936543,5.70746042486,0.386752136752,0.0770519262982,197.0,0.664974619289,0.0470588235294,0.0150753768844
**一龙台球俱乐部,5.0,204.0,78.0,0.0219743069642,0.513368983957,25.6091954023,5.19362191038,0.766666666667,0.487179487179,23.0,0.739130434783,0.368421052632,0.025641025641
**远创新中关数码渠道,5.0,339.0,12453.0,0.0340803965719,0.801324503311,26.8818897638,4.00120881976,0.602230483271,0.00024090580583,347.0,0.400576368876,0.0805428410825,0.0
**横商海,5.0,124.0,361.0,0.0600576973512,0.322580645161,29.9298245614,5.51985141271,0.7,0.171745152355,166.0,0.71686746988,0.163434903047,0.00277008310249
LED显示屏批发,5.0,239.0,4.0,0.0224324039239,0.853556485356,29.0177777778,6.33927051145,0.857142857143,0.0,4.0,1.0,0.0,0.0
**国项目融资交流,5.0,634.0,1683.0,0.00298762589641,0.73977086743,28.6892857143,6.42260735248,0.164128595601,0.027926322044,565.0,0.557522123894,0.0619047619048,0.0
**山二手电脑及排优,5.0,60.0,35.0,0.0175141242938,0.857142857143,27.4324324324,3.81703536113,0.891891891892,0.0,33.0,1.0,0.0857142857143,0.0
**下工控销售采购,5.0,68.0,37.0,0.0342405618964,0.582089552239,28.9807692308,5.27144114223,0.396551724138,0.0,33.0,0.939393939394,0.0,0.0
**大会计师事务所,5.0,294.0,52.0,0.0277913213067,0.576642335766,33.2765957447,8.78369409919,0.452755905512,0.0769230769231,24.0,0.75,0.0408163265306,0.0
**华科技新村业委会,5.0,63.0,20.0,0.0220174091142,0.40350877193,34.612244898,8.10848969689,0.836734693878,0.15,10.0,0.7,0.35,0.0
**脑疯子VIP超级群,5.0,56.0,203.0,0.0483766233766,0.927272727273,28.5740740741,7.98749451249,0.218181818182,0.0,39.0,0.692307692308,0.197044334975,0.00985221674877
**晋技术交流,5.0,62.0,5.0,0.0293495505024,0.672727272727,20.6444444444,8.23854236178,0.478260869565,0.6,2.0,1.0,0.0,0.0
**艺家具交流群,5.0,51.0,18.0,0.0219607843137,0.74,29.8333333333,9.15713790456,0.720930232558,0.111111111111,12.0,0.916666666667,0.0555555555556,0.0555555555556
Dell服务器渠道,5.0,151.0,1233.0,0.026357615894,0.763513513514,27.0827067669,4.8201411903,0.729166666667,0.0,201.0,0.666666666667,0.0,0.00324412003244
**铸辉煌②群,5.0,231.0,117.0,0.015753811406,0.857142857143,31.2666666667,7.84403524271,0.227272727273,0.0769230769231,51.0,0.627450980392,0.0683760683761,0.042735042735
**器产品交流群,5.0,64.0,13.0,0.0372023809524,0.790322580645,32.4821428571,8.53143571787,0.140350877193,0.0769230769231,5.0,0.6,0.0,0.0
**海gay二群,5.0,425.0,1391.0,0.0101387347392,0.973958333333,23.9309392265,6.4984642216,0.432569974555,0.353702372394,350.0,0.62,0.144927536232,0.0100647016535
**安销售交流群,5.0,248.0,813.0,0.00447303121327,0.614107883817,26.5942028986,5.86972624578,0.807339449541,0.0233702337023,433.0,0.660508083141,0.0912453760789,0.00123001230012
LED亮化工程,5.0,422.0,3257.0,0.0035404307055,0.70197044335,26.5290858726,5.64311278277,0.78811369509,0.00491249616211,735.0,0.379591836735,0.0827183271833,0.0466687135401
**国货运信息交流之家,5.0,84.0,13.0,0.0312679288583,0.915662650602,32.9589041096,7.58592488318,0.272727272727,0.153846153846,9.0,0.888888888889,0.230769230769,0.0
**头弱电工程,5.0,93.0,56.0,0.0115708274895,0.809523809524,27.9571428571,5.24386911214,0.549295774648,0.0714285714286,42.0,0.809523809524,0.0535714285714,0.0178571428571
**阳潘拉多电脑城,5.0,172.0,81.0,0.0255677954576,0.75,28.3445378151,5.59627273137,0.904,0.0246913580247,24.0,0.708333333333,0.0123456790123,0.0
**山IT行业大杂烩,5.0,157.0,377.0,0.051404540258,0.729166666667,29.0416666667,5.82865884135,0.803278688525,0.0291777188329,144.0,0.875,0.0212201591512,0.0132625994695
**费远程电脑系统维护,5.0,374.0,965.0,0.00230821063497,0.847262247839,24.2453416149,6.10407104058,0.129518072289,0.296373056995,79.0,0.506329113924,0.484725050916,0.0476683937824
**珠英语,5.0,66.0,139.0,0.00559440559441,0.338461538462,24.7301587302,12.2087742962,0.863636363636,0.402877697842,28.0,0.678571428571,0.18705035971200001,0.0
LED贸易网北京群@,5.0,173.0,787.0,0.00645248017207,0.775147928994,26.654676259,5.58481011601,0.657718120805,0.0571791613723,401.0,0.68578553616,0.0902160101652,0.114358322745
**控机床交流平台,5.0,55.0,7.0,0.0111111111111,0.867924528302,31.1489361702,7.78973335081,0.166666666667,0.0,5.0,1.0,0.0,0.0
**脑交流学习,5.0,112.0,134.0,0.00281531531532,0.791044776119,23.2833333333,5.8994114584,0.15873015873,0.522388059701,32.0,0.84375,0.283185840708,0.0
**推推土机配件,5.0,307.0,1112.0,0.0342445338613,0.83660130719,30.083032491,6.79059932403,0.328671328671,0.0980215827338,532.0,0.695488721805,0.169522091975,0.0260791366906
**装加工订单群,5.0,126.0,64.0,0.00673015873016,0.792792792793,28.7368421053,5.50829140825,0.257425742574,0.34375,38.0,0.921052631579,0.214285714286,0.0
**股集中营6,5.0,263.0,34.0,0.00158186514962,0.756756756757,34.2640692641,5.44746327829,0.125541125541,0.5,15.0,0.8,0.117647058824,0.0882352941176
**破技术交流,5.0,238.0,1172.0,0.013065985888,0.930735930736,28.2252252252,6.44894667659,0.146017699115,0.194539249147,191.0,0.638743455497,0.346416382253,0.0315699658703
**州特色农产品展销中,5.0,54.0,23.0,0.0796645702306,0.571428571429,33.5957446809,9.0616319381,0.836734693878,0.0869565217391,10.0,1.0,0.0,0.0
**三一班，旧日的足迹,5.0,67.0,5686.0,0.448213478064,0.287878787879,19.5,1.33994572482,0.358208955224,0.965529370383,101.0,0.277227722772,0.169120224325,0.023566654942
[MX]三星维修,5.0,1540.0,11048.0,0.000492392597656,0.874661246612,24.732155477,5.49072374987,0.22306108442,0.206191165822,585.0,0.435897435897,0.227807971014,0.0240767559739
**圳纸箱1群,5.0,241.0,1281.0,0.0101486860304,0.759656652361,28.6,6.15606553386,0.887892376682,0.247462919594,267.0,0.584269662921,0.0668764752164,0.0109289617486
**货黄金,5.0,94.0,29.0,0.00411805078929,0.644444444444,27.8823529412,7.01370383767,0.371428571429,0.0,12.0,1.0,0.0689655172414,0.0
i897技术交流群,5.0,61.0,469.0,0.0139344262295,0.933333333333,24.5818181818,5.98085098564,0.280701754386,0.695095948827,15.0,0.6,0.0,0.0149253731343
**京封面设计排版编辑,5.0,158.0,94.0,0.00963476578247,0.568181818182,29.4180327869,8.39480729813,0.3671875,0.159574468085,41.0,0.926829268293,0.126436781609,0.0
**艇生活理事会,5.0,78.0,9.0,0.0576090576091,0.525641025641,28.0694444444,4.31189050085,0.236842105263,0.0,4.0,0.75,0.0,0.0
**川酒水团购\\批发,5.0,319.0,562.0,0.00807357899095,0.781350482315,28.1149425287,6.43879278925,0.717391304348,0.0427046263345,315.0,0.71746031746,0.127886323268,0.320284697509
**州苹果渠道批发,5.0,355.0,3508.0,0.0231877138537,0.807339449541,25.6354166667,4.62658334384,0.727564102564,0.09834663626,706.0,0.491501416431,0.101607347876,0.00256556442417
**南安防,5.0,99.0,61.0,0.0152545866832,0.673469387755,26.9264705882,3.92696626085,0.493333333333,0.0,38.0,0.894736842105,0.0491803278689,0.016393442623
**材贸易,5.0,62.0,2011.0,0.0436277102062,0.633333333333,27.8461538462,3.98418966145,0.826086956522,0.0,248.0,0.681451612903,0.0,0.0
**木工程招标采购,5.0,79.0,26.0,0.0042194092827,0.725806451613,27.5490196078,5.35893509135,0.490196078431,0.0,21.0,0.952380952381,0.0769230769231,0.0
**洗设备讨论组,5.0,89.0,47.0,0.0300051072523,0.869047619048,31.7866666667,6.57934816089,0.592592592593,0.106382978723,23.0,0.782608695652,0.0425531914894,0.0
**国服装百货拓展群１,5.0,86.0,17.0,0.0474692202462,0.821428571429,27.6835443038,5.29997445372,0.780487804878,0.0,12.0,0.833333333333,0.0,0.117647058824
**价硅胶采购群,5.0,77.0,55.0,0.0345181134655,0.644736842105,28.3833333333,5.20285712107,0.777777777778,0.0,38.0,0.894736842105,0.0181818181818,0.0181818181818
WHU_shanghai,5.0,90.0,393.0,0.036329588015,0.777777777778,27.6818181818,4.04111104925,0.786516853933,0.180661577608,87.0,0.563218390805,0.139949109415,0.0127226463104
**溪OPPO用户交流1群,5.0,329.0,177.0,0.00573615538587,0.575079872204,24.6231884058,5.98270805164,0.702797202797,0.734463276836,38.0,0.605263157895,0.186440677966,0.0
**南华强通讯区客户群,5.0,181.0,763.0,0.0355739717618,0.703488372093,28.3223684211,6.59405830403,0.939393939394,0.192660550459,273.0,0.673992673993,0.0144927536232,0.0104849279161
**州摄影礼仪模特群,5.0,233.0,1290.0,0.0178703566672,0.508620689655,24.2123893805,4.08201608924,0.796536796537,0.370542635659,158.0,0.525316455696,0.256788207913,0.0209302325581
